MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N128,24,scalarAdvection,OpenFOAM,202906.0,OpenFOAM,explicit-time-integration,1.0
2DSquare,N128,25,scalarAdvection,OpenFOAM,285830.0,OpenFOAM,implicit-time-integration,0.7098834971836406
2DSquare,N128,26,scalarAdvection,SerialExecutor,120425.0,NeoN,explicit-time-integration,1.6849159227735104
2DSquare,N128,27,scalarAdvection,SerialExecutor,1022060.0,NeoN,implicit-time-integration,0.19852650529323132
2DSquare,N16,12,scalarAdvection,OpenFOAM,8226.42,OpenFOAM,explicit-time-integration,1.0
2DSquare,N16,13,scalarAdvection,OpenFOAM,7874.72,OpenFOAM,implicit-time-integration,1.0446619054391775
2DSquare,N16,14,scalarAdvection,SerialExecutor,17018.8,NeoN,explicit-time-integration,0.4833725056995793
2DSquare,N16,15,scalarAdvection,SerialExecutor,41265.7,NeoN,implicit-time-integration,0.19935248887090248
2DSquare,N256,36,scalarAdvection,OpenFOAM,995200.0,OpenFOAM,explicit-time-integration,1.0
2DSquare,N256,37,scalarAdvection,OpenFOAM,1491760.0,OpenFOAM,implicit-time-integration,0.6671314420550223
2DSquare,N256,38,scalarAdvection,SerialExecutor,637005.0,NeoN,explicit-time-integration,1.5623111278561392
2DSquare,N256,39,scalarAdvection,SerialExecutor,4184710.0,NeoN,implicit-time-integration,0.23781815227339528
2DSquare,N32,8,scalarAdvection,OpenFOAM,16556.8,OpenFOAM,explicit-time-integration,1.0
2DSquare,N32,9,scalarAdvection,OpenFOAM,15839.7,OpenFOAM,implicit-time-integration,1.045272322076807
2DSquare,N32,10,scalarAdvection,SerialExecutor,22125.4,NeoN,explicit-time-integration,0.7483164146184927
2DSquare,N32,11,scalarAdvection,SerialExecutor,86449.7,NeoN,implicit-time-integration,0.19151946160599748
2DSquare,N512,16,scalarAdvection,OpenFOAM,4637550.0,OpenFOAM,explicit-time-integration,1.0
2DSquare,N512,17,scalarAdvection,OpenFOAM,6980230.0,OpenFOAM,implicit-time-integration,0.6643835518313866
2DSquare,N512,18,scalarAdvection,SerialExecutor,2369820.0,NeoN,explicit-time-integration,1.956920778793326
2DSquare,N512,19,scalarAdvection,SerialExecutor,16608100.0,NeoN,implicit-time-integration,0.2792342290809906
2DSquare,N64,4,scalarAdvection,OpenFOAM,50826.1,OpenFOAM,explicit-time-integration,1.0
2DSquare,N64,5,scalarAdvection,OpenFOAM,56381.9,OpenFOAM,implicit-time-integration,0.90146128456118
2DSquare,N64,6,scalarAdvection,SerialExecutor,32619.9,NeoN,explicit-time-integration,1.5581316926170834
2DSquare,N64,7,scalarAdvection,SerialExecutor,262279.0,NeoN,implicit-time-integration,0.19378638777790064
2DSquare,N8,40,scalarAdvection,OpenFOAM,5983.66,OpenFOAM,explicit-time-integration,1.0
2DSquare,N8,41,scalarAdvection,OpenFOAM,4849.84,OpenFOAM,implicit-time-integration,1.2337850320835326
2DSquare,N8,42,scalarAdvection,SerialExecutor,15968.7,NeoN,explicit-time-integration,0.3747117799194674
2DSquare,N8,43,scalarAdvection,SerialExecutor,29350.5,NeoN,implicit-time-integration,0.20386909933391253
3DCube,N128,20,scalarAdvection,OpenFOAM,98430400.0,OpenFOAM,explicit-time-integration,1.0
3DCube,N128,21,scalarAdvection,OpenFOAM,187358000.0,OpenFOAM,implicit-time-integration,0.5253600059778606
3DCube,N128,22,scalarAdvection,SerialExecutor,84679400.0,NeoN,explicit-time-integration,1.1623889635495763
3DCube,N128,23,scalarAdvection,SerialExecutor,267367000.0,NeoN,implicit-time-integration,0.3681471535380208
3DCube,N16,32,scalarAdvection,OpenFOAM,74178.5,OpenFOAM,explicit-time-integration,1.0
3DCube,N16,33,scalarAdvection,OpenFOAM,81792.0,OpenFOAM,implicit-time-integration,0.9069163243348983
3DCube,N16,34,scalarAdvection,SerialExecutor,40153.5,NeoN,explicit-time-integration,1.847373205324567
3DCube,N16,35,scalarAdvection,SerialExecutor,394922.0,NeoN,implicit-time-integration,0.1878307615174642
3DCube,N32,28,scalarAdvection,OpenFOAM,714016.0,OpenFOAM,explicit-time-integration,1.0
3DCube,N32,29,scalarAdvection,OpenFOAM,977588.0,OpenFOAM,implicit-time-integration,0.7303853975294295
3DCube,N32,30,scalarAdvection,SerialExecutor,424935.0,NeoN,explicit-time-integration,1.6802946332968571
3DCube,N32,31,scalarAdvection,SerialExecutor,3161990.0,NeoN,implicit-time-integration,0.22581222584511654
3DCube,N64,44,scalarAdvection,OpenFOAM,6303260.0,OpenFOAM,explicit-time-integration,1.0
3DCube,N64,45,scalarAdvection,OpenFOAM,9830230.0,OpenFOAM,implicit-time-integration,0.6412118536392333
3DCube,N64,46,scalarAdvection,SerialExecutor,3117080.0,NeoN,explicit-time-integration,2.0221681830431044
3DCube,N64,47,scalarAdvection,SerialExecutor,25361500.0,NeoN,implicit-time-integration,0.24853656132326557
3DCube,N8,0,scalarAdvection,OpenFOAM,15502.6,OpenFOAM,explicit-time-integration,1.0
3DCube,N8,1,scalarAdvection,OpenFOAM,14808.2,OpenFOAM,implicit-time-integration,1.0468929376966816
3DCube,N8,2,scalarAdvection,SerialExecutor,20265.7,NeoN,explicit-time-integration,0.7649674079849204
3DCube,N8,3,scalarAdvection,SerialExecutor,73871.9,NeoN,implicit-time-integration,0.2098578755927491
