MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N128,40,DivOperator,OpenFOAM,81002.2,OpenFOAM,with Allocation,1.0
2DSquare,N128,41,DivOperator,SerialExecutor,821049.0,NeoN,with Allocation,0.0986569620083576
2DSquare,N128,42,DivOperator,SerialExecutor,665011.0,NeoN,No allocation,0.12180580471601221
2DSquare,N128,43,DivOperator,GPUExecutor,906326.0,NeoN,with Allocation,0.08937424282211918
2DSquare,N128,44,DivOperator,GPUExecutor,296234.0,NeoN,No allocation,0.2734399157422848
2DSquare,N16,10,DivOperator,OpenFOAM,2114.57,OpenFOAM,with Allocation,1.0
2DSquare,N16,11,DivOperator,SerialExecutor,80176.4,NeoN,with Allocation,0.026373970395278414
2DSquare,N16,12,DivOperator,SerialExecutor,35614.5,NeoN,No allocation,0.059373850538404306
2DSquare,N16,13,DivOperator,GPUExecutor,938635.0,NeoN,with Allocation,0.002252813926606189
2DSquare,N16,14,DivOperator,GPUExecutor,288752.0,NeoN,No allocation,0.007323135424170223
2DSquare,N256,90,DivOperator,OpenFOAM,464173.0,OpenFOAM,with Allocation,1.0
2DSquare,N256,91,DivOperator,SerialExecutor,3158870.0,NeoN,with Allocation,0.14694273585174444
2DSquare,N256,92,DivOperator,SerialExecutor,2607010.0,NeoN,No allocation,0.17804803203670105
2DSquare,N256,93,DivOperator,GPUExecutor,931921.0,NeoN,with Allocation,0.49808191896094195
2DSquare,N256,94,DivOperator,GPUExecutor,302958.0,NeoN,No allocation,1.532136467761208
2DSquare,N32,60,DivOperator,OpenFOAM,5143.5,OpenFOAM,with Allocation,1.0
2DSquare,N32,61,DivOperator,SerialExecutor,111610.0,NeoN,with Allocation,0.04608458023474599
2DSquare,N32,62,DivOperator,SerialExecutor,65647.6,NeoN,No allocation,0.07835016055423198
2DSquare,N32,63,DivOperator,GPUExecutor,923695.0,NeoN,with Allocation,0.005568396494513882
2DSquare,N32,64,DivOperator,GPUExecutor,291356.0,NeoN,No allocation,0.017653660813575146
2DSquare,N512,100,DivOperator,OpenFOAM,2187470.0,OpenFOAM,with Allocation,1.0
2DSquare,N512,101,DivOperator,SerialExecutor,12675400.0,NeoN,with Allocation,0.17257601338024836
2DSquare,N512,102,DivOperator,SerialExecutor,10317900.0,NeoN,No allocation,0.2120072883047907
2DSquare,N512,103,DivOperator,GPUExecutor,1082820.0,NeoN,with Allocation,2.020160322121867
2DSquare,N512,104,DivOperator,GPUExecutor,332245.0,NeoN,No allocation,6.583906454574184
2DSquare,N64,110,DivOperator,OpenFOAM,21545.2,OpenFOAM,with Allocation,1.0
2DSquare,N64,111,DivOperator,SerialExecutor,240178.0,NeoN,with Allocation,0.08970513535794286
2DSquare,N64,112,DivOperator,SerialExecutor,184541.0,NeoN,No allocation,0.11675020727101294
2DSquare,N64,113,DivOperator,GPUExecutor,923888.0,NeoN,with Allocation,0.02332014270127981
2DSquare,N64,114,DivOperator,GPUExecutor,297988.0,NeoN,No allocation,0.07230224035867217
2DSquare,N8,20,DivOperator,OpenFOAM,1102.45,OpenFOAM,with Allocation,1.0
2DSquare,N8,21,DivOperator,SerialExecutor,70411.5,NeoN,with Allocation,0.015657243490054894
2DSquare,N8,22,DivOperator,SerialExecutor,26746.1,NeoN,No allocation,0.041219093624864936
2DSquare,N8,23,DivOperator,GPUExecutor,913603.0,NeoN,with Allocation,0.0012067057573147198
2DSquare,N8,24,DivOperator,GPUExecutor,294076.0,NeoN,No allocation,0.003748860838694759
3DCube,N128,70,DivOperator,OpenFOAM,63087200.0,OpenFOAM,with Allocation,1.0
3DCube,N128,71,DivOperator,SerialExecutor,220710000.0,NeoN,with Allocation,0.2858375243532237
3DCube,N128,72,DivOperator,SerialExecutor,137050000.0,NeoN,No allocation,0.46032251003283475
3DCube,N128,73,DivOperator,GPUExecutor,2818700.0,NeoN,with Allocation,22.38166530670167
3DCube,N128,74,DivOperator,GPUExecutor,1025720.0,NeoN,No allocation,61.50528409312483
3DCube,N16,80,DivOperator,OpenFOAM,29277.6,OpenFOAM,with Allocation,1.0
3DCube,N16,81,DivOperator,SerialExecutor,337928.0,NeoN,with Allocation,0.08663857389739826
3DCube,N16,82,DivOperator,SerialExecutor,270456.0,NeoN,No allocation,0.1082527287248203
3DCube,N16,83,DivOperator,GPUExecutor,918095.0,NeoN,with Allocation,0.031889510344790026
3DCube,N16,84,DivOperator,GPUExecutor,297029.0,NeoN,No allocation,0.09856815327796276
3DCube,N32,50,DivOperator,OpenFOAM,313142.0,OpenFOAM,with Allocation,1.0
3DCube,N32,51,DivOperator,SerialExecutor,2389720.0,NeoN,with Allocation,0.1310371089500025
3DCube,N32,52,DivOperator,SerialExecutor,1985790.0,NeoN,No allocation,0.15769139737837334
3DCube,N32,53,DivOperator,GPUExecutor,928999.0,NeoN,with Allocation,0.3370746362482629
3DCube,N32,54,DivOperator,GPUExecutor,312197.0,NeoN,No allocation,1.0030269349160947
3DCube,N64,0,DivOperator,OpenFOAM,3221560.0,OpenFOAM,with Allocation,1.0
3DCube,N64,1,DivOperator,SerialExecutor,18956900.0,NeoN,with Allocation,0.16994128786879711
3DCube,N64,2,DivOperator,SerialExecutor,15343100.0,NeoN,No allocation,0.20996799864434176
3DCube,N64,3,DivOperator,GPUExecutor,1039500.0,NeoN,with Allocation,3.099143819143819
3DCube,N64,4,DivOperator,GPUExecutor,372938.0,NeoN,No allocation,8.63832594157742
3DCube,N8,30,DivOperator,OpenFOAM,4306.08,OpenFOAM,with Allocation,1.0
3DCube,N8,31,DivOperator,SerialExecutor,103829.0,NeoN,with Allocation,0.0414728062487359
3DCube,N8,32,DivOperator,SerialExecutor,57917.2,NeoN,No allocation,0.07434889808208961
3DCube,N8,33,DivOperator,GPUExecutor,1020160.0,NeoN,with Allocation,0.004220984943538268
3DCube,N8,34,DivOperator,GPUExecutor,292870.0,NeoN,No allocation,0.01470304230545976
