MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N128,45,LaplacianOperator,OpenFOAM,64080.5,OpenFOAM,with Allocation,1.0
2DSquare,N128,46,LaplacianOperator,SerialExecutor,738951.0,NeoN,with Allocation,0.08671819917694136
2DSquare,N128,47,LaplacianOperator,SerialExecutor,582011.0,NeoN,No allocation,0.11010187092683815
2DSquare,N128,48,LaplacianOperator,GPUExecutor,616263.0,NeoN,with Allocation,0.10398239063516714
2DSquare,N128,49,LaplacianOperator,GPUExecutor,19725.5,NeoN,No allocation,3.2486122024790247
2DSquare,N16,15,LaplacianOperator,OpenFOAM,2603.31,OpenFOAM,with Allocation,1.0
2DSquare,N16,16,LaplacianOperator,SerialExecutor,60592.8,NeoN,with Allocation,0.04296401552659722
2DSquare,N16,17,LaplacianOperator,SerialExecutor,10918.3,NeoN,No allocation,0.2384354707234643
2DSquare,N16,18,LaplacianOperator,GPUExecutor,609861.0,NeoN,with Allocation,0.004268694013881851
2DSquare,N16,19,LaplacianOperator,GPUExecutor,18353.0,NeoN,No allocation,0.14184656459434425
2DSquare,N256,95,LaplacianOperator,OpenFOAM,384787.0,OpenFOAM,with Allocation,1.0
2DSquare,N256,96,LaplacianOperator,SerialExecutor,2901400.0,NeoN,with Allocation,0.1326211484111119
2DSquare,N256,97,LaplacianOperator,SerialExecutor,2327060.0,NeoN,No allocation,0.16535327838560243
2DSquare,N256,98,LaplacianOperator,GPUExecutor,640797.0,NeoN,with Allocation,0.6004818998840507
2DSquare,N256,99,LaplacianOperator,GPUExecutor,24898.0,NeoN,No allocation,15.454534500763113
2DSquare,N32,65,LaplacianOperator,OpenFOAM,4989.88,OpenFOAM,with Allocation,1.0
2DSquare,N32,66,LaplacianOperator,SerialExecutor,93566.6,NeoN,with Allocation,0.05332971380813239
2DSquare,N32,67,LaplacianOperator,SerialExecutor,38196.4,NeoN,No allocation,0.13063744227204657
2DSquare,N32,68,LaplacianOperator,GPUExecutor,626447.0,NeoN,with Allocation,0.007965366583286376
2DSquare,N32,69,LaplacianOperator,GPUExecutor,18847.6,NeoN,No allocation,0.2647488274369151
2DSquare,N512,105,LaplacianOperator,OpenFOAM,1599070.0,OpenFOAM,with Allocation,1.0
2DSquare,N512,106,LaplacianOperator,SerialExecutor,11651900.0,NeoN,with Allocation,0.1372368454930097
2DSquare,N512,107,LaplacianOperator,SerialExecutor,9322930.0,NeoN,No allocation,0.17152011223939256
2DSquare,N512,108,LaplacianOperator,GPUExecutor,770750.0,NeoN,with Allocation,2.074693480376257
2DSquare,N512,109,LaplacianOperator,GPUExecutor,47727.4,NeoN,No allocation,33.504234464898566
2DSquare,N64,115,LaplacianOperator,OpenFOAM,16385.5,OpenFOAM,with Allocation,1.0
2DSquare,N64,116,LaplacianOperator,SerialExecutor,211937.0,NeoN,with Allocation,0.0773130694498837
2DSquare,N64,117,LaplacianOperator,SerialExecutor,147544.0,NeoN,No allocation,0.11105500731985035
2DSquare,N64,118,LaplacianOperator,GPUExecutor,642036.0,NeoN,with Allocation,0.025521154577001912
2DSquare,N64,119,LaplacianOperator,GPUExecutor,19370.2,NeoN,No allocation,0.8459127938792578
2DSquare,N8,25,LaplacianOperator,OpenFOAM,1733.11,OpenFOAM,with Allocation,1.0
2DSquare,N8,26,LaplacianOperator,SerialExecutor,52325.2,NeoN,with Allocation,0.03312189919962083
2DSquare,N8,27,LaplacianOperator,SerialExecutor,3755.49,NeoN,No allocation,0.46148704962601417
2DSquare,N8,28,LaplacianOperator,GPUExecutor,606977.0,NeoN,with Allocation,0.002855314122281404
2DSquare,N8,29,LaplacianOperator,GPUExecutor,18272.3,NeoN,No allocation,0.09484903378337703
3DCube,N128,75,LaplacianOperator,OpenFOAM,46253900.0,OpenFOAM,with Allocation,1.0
3DCube,N128,76,LaplacianOperator,SerialExecutor,199374000.0,NeoN,with Allocation,0.23199564637314796
3DCube,N128,77,LaplacianOperator,SerialExecutor,115208000.0,NeoN,No allocation,0.4014816679397264
3DCube,N128,78,LaplacianOperator,GPUExecutor,2437610.0,NeoN,with Allocation,18.975102662033713
3DCube,N128,79,LaplacianOperator,GPUExecutor,425111.0,NeoN,No allocation,108.80428876222916
3DCube,N16,85,LaplacianOperator,OpenFOAM,24813.0,OpenFOAM,with Allocation,1.0
3DCube,N16,86,LaplacianOperator,SerialExecutor,287678.0,NeoN,with Allocation,0.08625268529397451
