MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N128,18,Poisson,OpenFOAM,173966.0,OpenFOAM,Poisson,1.0
2DSquare,N128,19,Poisson,SerialExecutor,219232.0,NeoN,Poisson,0.7935246679316889
2DSquare,N128,20,Poisson,CPUExecutor,148888.0,NeoN,Poisson,1.1684353339422922
2DSquare,N16,9,Poisson,OpenFOAM,5106.35,OpenFOAM,Poisson,1.0
2DSquare,N16,10,Poisson,SerialExecutor,30856.0,NeoN,Poisson,0.16548969406274308
2DSquare,N16,11,Poisson,CPUExecutor,64355.8,NeoN,Poisson,0.07934560676737762
2DSquare,N256,27,Poisson,OpenFOAM,822655.0,OpenFOAM,Poisson,1.0
2DSquare,N256,28,Poisson,SerialExecutor,662274.0,NeoN,Poisson,1.2421671392807208
2DSquare,N256,29,Poisson,CPUExecutor,293316.0,NeoN,Poisson,2.804671412401642
2DSquare,N32,6,Poisson,OpenFOAM,10972.9,OpenFOAM,Poisson,1.0
2DSquare,N32,7,Poisson,SerialExecutor,34947.2,NeoN,Poisson,0.31398509751854226
2DSquare,N32,8,Poisson,CPUExecutor,80463.2,NeoN,Poisson,0.1363716580996033
2DSquare,N512,12,Poisson,OpenFOAM,3165040.0,OpenFOAM,Poisson,1.0
2DSquare,N512,13,Poisson,SerialExecutor,1459600.0,NeoN,Poisson,2.1684297067689777
2DSquare,N512,14,Poisson,CPUExecutor,538604.0,NeoN,Poisson,5.876376707191183
2DSquare,N64,3,Poisson,OpenFOAM,34818.8,OpenFOAM,Poisson,1.0
2DSquare,N64,4,Poisson,SerialExecutor,79865.7,NeoN,Poisson,0.43596687939879075
2DSquare,N64,5,Poisson,CPUExecutor,101881.0,NeoN,Poisson,0.3417595037347494
2DSquare,N8,30,Poisson,OpenFOAM,3187.42,OpenFOAM,Poisson,1.0
2DSquare,N8,31,Poisson,SerialExecutor,30650.5,NeoN,Poisson,0.10399243079231987
2DSquare,N8,32,Poisson,CPUExecutor,51953.2,NeoN,Poisson,0.061351755041075436
3DCube,N128,15,Poisson,OpenFOAM,86521900.0,OpenFOAM,Poisson,1.0
3DCube,N128,16,Poisson,SerialExecutor,37863400.0,NeoN,Poisson,2.2851064616489802
3DCube,N128,17,Poisson,CPUExecutor,24303300.0,NeoN,Poisson,3.560088547645793
3DCube,N16,24,Poisson,OpenFOAM,52684.8,OpenFOAM,Poisson,1.0
3DCube,N16,25,Poisson,SerialExecutor,108417.0,NeoN,Poisson,0.4859459309886826
3DCube,N16,26,Poisson,CPUExecutor,127631.0,NeoN,Poisson,0.41278999616080736
3DCube,N32,21,Poisson,OpenFOAM,610004.0,OpenFOAM,Poisson,1.0
3DCube,N32,22,Poisson,SerialExecutor,499072.0,NeoN,Poisson,1.2222765452680175
3DCube,N32,23,Poisson,CPUExecutor,208672.0,NeoN,Poisson,2.923267136942187
3DCube,N64,33,Poisson,OpenFOAM,4703630.0,OpenFOAM,Poisson,1.0
3DCube,N64,34,Poisson,SerialExecutor,1854200.0,NeoN,Poisson,2.5367436091036564
3DCube,N64,35,Poisson,CPUExecutor,594641.0,NeoN,Poisson,7.910033112415727
3DCube,N8,0,Poisson,OpenFOAM,10594.1,OpenFOAM,Poisson,1.0
3DCube,N8,1,Poisson,SerialExecutor,35685.0,NeoN,Poisson,0.2968782401569287
3DCube,N8,2,Poisson,CPUExecutor,81990.3,NeoN,Poisson,0.12921162625334948
