MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N16,0,Poisson,OpenFOAM,5271.75,OpenFOAM,Poisson,1.0
2DSquare,N16,1,Poisson,SerialExecutor,37214.5,NeoN,Poisson,0.14165849332921307
2DSquare,N16,2,Poisson,GPUExecutor,1361910.0,NeoN,Poisson,0.003870850496728859
2DSquare,N256,9,Poisson,OpenFOAM,789825.0,OpenFOAM,Poisson,1.0
2DSquare,N256,10,Poisson,SerialExecutor,764648.0,NeoN,Poisson,1.0329262614954855
2DSquare,N256,11,Poisson,GPUExecutor,1577640.0,NeoN,Poisson,0.5006370274587358
2DSquare,N64,12,Poisson,OpenFOAM,34825.7,OpenFOAM,Poisson,1.0
2DSquare,N64,13,Poisson,SerialExecutor,51935.6,NeoN,Poisson,0.6705554571430772
2DSquare,N64,14,Poisson,GPUExecutor,1432320.0,NeoN,Poisson,0.0243141895665773
3DCube,N16,3,Poisson,OpenFOAM,48969.2,OpenFOAM,Poisson,1.0
3DCube,N16,4,Poisson,SerialExecutor,59750.9,NeoN,Poisson,0.8195558560624191
3DCube,N16,5,Poisson,GPUExecutor,1412890.0,NeoN,Poisson,0.03465889064258364
3DCube,N32,6,Poisson,OpenFOAM,591977.0,OpenFOAM,Poisson,1.0
3DCube,N32,7,Poisson,SerialExecutor,512153.0,NeoN,Poisson,1.1558596747456327
3DCube,N32,8,Poisson,GPUExecutor,1579100.0,NeoN,Poisson,0.37488252802229116
3DCube,N64,15,Poisson,OpenFOAM,5021560.0,OpenFOAM,Poisson,1.0
3DCube,N64,16,Poisson,SerialExecutor,4100120.0,NeoN,Poisson,1.2247348858082203
3DCube,N64,17,Poisson,GPUExecutor,1740810.0,NeoN,Poisson,2.8846111867463997
