MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N16,10,GradOperator,OpenFOAM,3724.76,OpenFOAM,with Allocation,1.0
2DSquare,N16,11,GradOperator,SerialExecutor,40324.2,NeoN,with Allocation,0.09237033840720958
2DSquare,N16,12,GradOperator,SerialExecutor,25420.4,NeoN,No allocation,0.14652641185819262
2DSquare,N16,13,GradOperator,GPUExecutor,1288900.0,NeoN,with Allocation,0.0028898750872837307
2DSquare,N16,14,GradOperator,GPUExecutor,715350.0,NeoN,No allocation,0.005206905710491368
2DSquare,N256,85,GradOperator,OpenFOAM,564734.0,OpenFOAM,with Allocation,1.0
2DSquare,N256,86,GradOperator,SerialExecutor,3187840.0,NeoN,with Allocation,0.17715255470789
2DSquare,N256,87,GradOperator,SerialExecutor,3083140.0,NeoN,No allocation,0.18316845813034763
2DSquare,N256,88,GradOperator,GPUExecutor,1487330.0,NeoN,with Allocation,0.37969650312976944
2DSquare,N256,89,GradOperator,GPUExecutor,694339.0,NeoN,No allocation,0.8133404576150842
2DSquare,N64,110,GradOperator,OpenFOAM,27805.8,OpenFOAM,with Allocation,1.0
2DSquare,N64,111,GradOperator,SerialExecutor,216986.0,NeoN,with Allocation,0.12814559464665923
2DSquare,N64,112,GradOperator,SerialExecutor,202218.0,NeoN,No allocation,0.13750407975551138
2DSquare,N64,113,GradOperator,GPUExecutor,1513980.0,NeoN,with Allocation,0.018366028613323822
2DSquare,N64,114,GradOperator,GPUExecutor,813079.0,NeoN,No allocation,0.03419815294700761
3DCube,N16,35,GradOperator,OpenFOAM,48844.1,OpenFOAM,with Allocation,1.0
3DCube,N16,36,GradOperator,SerialExecutor,314151.0,NeoN,with Allocation,0.1554796897033592
3DCube,N16,37,GradOperator,SerialExecutor,294278.0,NeoN,No allocation,0.1659794480049477
3DCube,N16,38,GradOperator,GPUExecutor,1272700.0,NeoN,with Allocation,0.0383783295356329
3DCube,N16,39,GradOperator,GPUExecutor,676321.0,NeoN,No allocation,0.07222029184366595
3DCube,N32,60,GradOperator,OpenFOAM,495503.0,OpenFOAM,with Allocation,1.0
3DCube,N32,61,GradOperator,SerialExecutor,2425910.0,NeoN,with Allocation,0.20425448594548026
3DCube,N32,62,GradOperator,SerialExecutor,2339820.0,NeoN,No allocation,0.21176970878101734
3DCube,N32,63,GradOperator,GPUExecutor,1262920.0,NeoN,with Allocation,0.3923471003705698
3DCube,N32,64,GradOperator,GPUExecutor,677907.0,NeoN,No allocation,0.7309306438788802
3DCube,N64,135,GradOperator,OpenFOAM,3495850.0,OpenFOAM,with Allocation,1.0
3DCube,N64,136,GradOperator,SerialExecutor,22300300.0,NeoN,with Allocation,0.15676246507894512
3DCube,N64,137,GradOperator,SerialExecutor,18501600.0,NeoN,No allocation,0.1889485233709517
3DCube,N64,138,GradOperator,GPUExecutor,1623280.0,NeoN,with Allocation,2.153571780592381
3DCube,N64,139,GradOperator,GPUExecutor,952701.0,NeoN,No allocation,3.6694093949728193
