MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N16,15,FaceInterpolation,OpenFOAM,924.165,OpenFOAM,with Allocation,1.0
2DSquare,N16,16,FaceInterpolation,SerialExecutor,14142.5,NeoN,with Allocation,0.06534665016793353
2DSquare,N16,17,FaceInterpolation,SerialExecutor,548.12,NeoN,No allocation,1.6860632708166094
2DSquare,N16,18,FaceInterpolation,GPUExecutor,661785.0,NeoN,with Allocation,0.0013964731748226386
2DSquare,N16,19,FaceInterpolation,GPUExecutor,19317.1,NeoN,No allocation,0.04784180855304368
2DSquare,N256,90,FaceInterpolation,OpenFOAM,157056.0,OpenFOAM,with Allocation,1.0
2DSquare,N256,91,FaceInterpolation,SerialExecutor,252150.0,NeoN,with Allocation,0.6228673408685307
2DSquare,N256,92,FaceInterpolation,SerialExecutor,144316.0,NeoN,No allocation,1.0882784999584245
2DSquare,N256,93,FaceInterpolation,GPUExecutor,611884.0,NeoN,with Allocation,0.2566761020062626
2DSquare,N256,94,FaceInterpolation,GPUExecutor,22078.1,NeoN,No allocation,7.113655613481233
2DSquare,N64,115,FaceInterpolation,OpenFOAM,5345.21,OpenFOAM,with Allocation,1.0
2DSquare,N64,116,FaceInterpolation,SerialExecutor,21927.2,NeoN,with Allocation,0.24377075048341784
2DSquare,N64,117,FaceInterpolation,SerialExecutor,5616.23,NeoN,No allocation,0.9517434293111215
2DSquare,N64,118,FaceInterpolation,GPUExecutor,712500.0,NeoN,with Allocation,0.007502049122807017
2DSquare,N64,119,FaceInterpolation,GPUExecutor,20509.6,NeoN,No allocation,0.26061990482505754
3DCube,N16,40,FaceInterpolation,OpenFOAM,7119.75,OpenFOAM,with Allocation,1.0
3DCube,N16,41,FaceInterpolation,SerialExecutor,25769.0,NeoN,with Allocation,0.2762912802204199
3DCube,N16,42,FaceInterpolation,SerialExecutor,8249.56,NeoN,No allocation,0.8630460291215531
3DCube,N16,43,FaceInterpolation,GPUExecutor,609757.0,NeoN,with Allocation,0.011676372718968375
3DCube,N16,44,FaceInterpolation,GPUExecutor,18310.2,NeoN,No allocation,0.38884064619720154
3DCube,N32,65,FaceInterpolation,OpenFOAM,111024.0,OpenFOAM,with Allocation,1.0
3DCube,N32,66,FaceInterpolation,SerialExecutor,205663.0,NeoN,with Allocation,0.5398345837608126
3DCube,N32,67,FaceInterpolation,SerialExecutor,80450.3,NeoN,No allocation,1.3800321440690713
3DCube,N32,68,FaceInterpolation,GPUExecutor,613511.0,NeoN,with Allocation,0.18096497047322704
3DCube,N32,69,FaceInterpolation,GPUExecutor,19848.9,NeoN,No allocation,5.59345857956864
3DCube,N64,140,FaceInterpolation,OpenFOAM,656297.0,OpenFOAM,with Allocation,1.0
3DCube,N64,141,FaceInterpolation,SerialExecutor,1097580.0,NeoN,with Allocation,0.5979491244373987
3DCube,N64,142,FaceInterpolation,SerialExecutor,711710.0,NeoN,No allocation,0.9221410405923761
3DCube,N64,143,FaceInterpolation,GPUExecutor,728806.0,NeoN,with Allocation,0.9005098750559134
3DCube,N64,144,FaceInterpolation,GPUExecutor,35740.2,NeoN,No allocation,18.362991813140386
