MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N512,84,GradOperator,OpenFOAM,2158590.0,OpenFOAM,with Allocation,1.0
2DSquare,N512,85,GradOperator,SerialExecutor,14500900.0,NeoN,with Allocation,0.1488590363356757
2DSquare,N512,86,GradOperator,SerialExecutor,14139700.0,NeoN,No allocation,0.15266165477343932
2DSquare,N512,87,GradOperator,CPUExecutor,4009930.0,NeoN,with Allocation,0.538311142588524
2DSquare,N512,88,GradOperator,CPUExecutor,4051380.0,NeoN,No allocation,0.5328036372791494
2DSquare,N512,89,GradOperator,GPUExecutor,1659440.0,NeoN,with Allocation,1.3007942438412958
2DSquare,N512,90,GradOperator,GPUExecutor,939089.0,NeoN,No allocation,2.2986000261956003
2DSquare,N64,49,GradOperator,OpenFOAM,28268.8,OpenFOAM,with Allocation,1.0
2DSquare,N64,50,GradOperator,SerialExecutor,325497.0,NeoN,with Allocation,0.08684811227138806
2DSquare,N64,51,GradOperator,SerialExecutor,201127.0,NeoN,No allocation,0.140551989538948
2DSquare,N64,52,GradOperator,CPUExecutor,435001.0,NeoN,with Allocation,0.06498559773425808
2DSquare,N64,53,GradOperator,CPUExecutor,356139.0,NeoN,No allocation,0.07937574935629066
2DSquare,N64,54,GradOperator,GPUExecutor,1232860.0,NeoN,with Allocation,0.02292944859919212
2DSquare,N64,55,GradOperator,GPUExecutor,645521.0,NeoN,No allocation,0.043792223645706334
3DCube,N16,14,GradOperator,OpenFOAM,45478.2,OpenFOAM,with Allocation,1.0
3DCube,N16,15,GradOperator,SerialExecutor,402206.0,NeoN,with Allocation,0.11307190842503592
3DCube,N16,16,GradOperator,SerialExecutor,363589.0,NeoN,No allocation,0.12508134184477526
3DCube,N16,17,GradOperator,CPUExecutor,331355.0,NeoN,with Allocation,0.13724917384678065
3DCube,N16,18,GradOperator,CPUExecutor,299092.0,NeoN,No allocation,0.15205421743142578
3DCube,N16,19,GradOperator,GPUExecutor,1299830.0,NeoN,with Allocation,0.03498780609772047
3DCube,N16,20,GradOperator,GPUExecutor,671233.0,NeoN,No allocation,0.06775322429022411
3DCube,N64,119,GradOperator,OpenFOAM,2756820.0,OpenFOAM,with Allocation,1.0
3DCube,N64,120,GradOperator,SerialExecutor,21500300.0,NeoN,with Allocation,0.1282223968967875
3DCube,N64,121,GradOperator,SerialExecutor,20961600.0,NeoN,No allocation,0.1315176322418136
3DCube,N64,122,GradOperator,CPUExecutor,4383140.0,NeoN,with Allocation,0.6289600605958285
3DCube,N64,123,GradOperator,CPUExecutor,4213160.0,NeoN,No allocation,0.6543354631677886
3DCube,N64,124,GradOperator,GPUExecutor,1648650.0,NeoN,with Allocation,1.6721681375671003
3DCube,N64,125,GradOperator,GPUExecutor,963787.0,NeoN,No allocation,2.860403802914959
