MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N16,0,DivOperator,OpenFOAM,5157.73,OpenFOAM,with Allocation,1.0
2DSquare,N16,1,DivOperator,SerialExecutor,56193.1,NeoN,with Allocation,0.09178582423820718
2DSquare,N16,2,DivOperator,SerialExecutor,14638.5,NeoN,No allocation,0.35234006216483926
2DSquare,N16,3,DivOperator,GPUExecutor,1342050.0,NeoN,with Allocation,0.0038431727580939606
2DSquare,N16,4,DivOperator,GPUExecutor,677771.0,NeoN,No allocation,0.007609841672187213
2DSquare,N256,75,DivOperator,OpenFOAM,400045.0,OpenFOAM,with Allocation,1.0
2DSquare,N256,76,DivOperator,SerialExecutor,494356.0,NeoN,with Allocation,0.8092245264546197
2DSquare,N256,77,DivOperator,SerialExecutor,454851.0,NeoN,No allocation,0.879507794860295
2DSquare,N256,78,DivOperator,GPUExecutor,1339900.0,NeoN,with Allocation,0.29856332562131505
2DSquare,N256,79,DivOperator,GPUExecutor,718610.0,NeoN,No allocation,0.5566927818983871
2DSquare,N64,100,DivOperator,OpenFOAM,18035.4,OpenFOAM,with Allocation,1.0
2DSquare,N64,101,DivOperator,SerialExecutor,47342.0,NeoN,with Allocation,0.38095982425753033
2DSquare,N64,102,DivOperator,SerialExecutor,32903.1,NeoN,No allocation,0.5481368016995359
2DSquare,N64,103,DivOperator,GPUExecutor,1308410.0,NeoN,with Allocation,0.013784211371053416
2DSquare,N64,104,DivOperator,GPUExecutor,679523.0,NeoN,No allocation,0.02654126497557846
3DCube,N16,25,DivOperator,OpenFOAM,27934.4,OpenFOAM,with Allocation,1.0
3DCube,N16,26,DivOperator,SerialExecutor,56901.5,NeoN,with Allocation,0.4909255467782045
3DCube,N16,27,DivOperator,SerialExecutor,41692.4,NeoN,No allocation,0.6700118007118804
3DCube,N16,28,DivOperator,GPUExecutor,1338370.0,NeoN,with Allocation,0.02087195618550924
3DCube,N16,29,DivOperator,GPUExecutor,832921.0,NeoN,No allocation,0.03353787454032255
3DCube,N32,50,DivOperator,OpenFOAM,312938.0,OpenFOAM,with Allocation,1.0
3DCube,N32,51,DivOperator,SerialExecutor,427340.0,NeoN,with Allocation,0.7322927879440259
3DCube,N32,52,DivOperator,SerialExecutor,393501.0,NeoN,No allocation,0.7952660857278635
3DCube,N32,53,DivOperator,GPUExecutor,1357210.0,NeoN,with Allocation,0.23057448736746708
3DCube,N32,54,DivOperator,GPUExecutor,841618.0,NeoN,No allocation,0.3718290245693414
3DCube,N64,125,DivOperator,OpenFOAM,2063390.0,OpenFOAM,with Allocation,1.0
3DCube,N64,126,DivOperator,SerialExecutor,2403620.0,NeoN,with Allocation,0.8584510030703688
3DCube,N64,127,DivOperator,SerialExecutor,2202590.0,NeoN,No allocation,0.9368016743924198
3DCube,N64,128,DivOperator,GPUExecutor,1604510.0,NeoN,with Allocation,1.2859938548217213
3DCube,N64,129,DivOperator,GPUExecutor,886068.0,NeoN,No allocation,2.3287038918006293
