MeshType,Resolution,level_2,test_case,benchmark_name,avg_runtime,section1,section2,normalized_speedup
2DSquare,N16,0,Poisson,OpenFOAM,6101.04,OpenFOAM,Poisson,1.0
2DSquare,N16,1,Poisson,SerialExecutor,37941.8,NeoN,Poisson,0.16079996204713534
2DSquare,N16,2,Poisson,GPUExecutor,1476160.0,NeoN,Poisson,0.004133047908085844
2DSquare,N256,9,Poisson,OpenFOAM,813617.0,OpenFOAM,Poisson,1.0
2DSquare,N256,10,Poisson,SerialExecutor,849261.0,NeoN,Poisson,0.9580293926131072
2DSquare,N256,11,Poisson,GPUExecutor,1660730.0,NeoN,Poisson,0.48991527822102326
2DSquare,N64,12,Poisson,OpenFOAM,34267.9,OpenFOAM,Poisson,1.0
2DSquare,N64,13,Poisson,SerialExecutor,52539.8,NeoN,Poisson,0.6522274542346944
2DSquare,N64,14,Poisson,GPUExecutor,1524610.0,NeoN,Poisson,0.02247650218744466
3DCube,N16,3,Poisson,OpenFOAM,49528.5,OpenFOAM,Poisson,1.0
3DCube,N16,4,Poisson,SerialExecutor,62405.8,NeoN,Poisson,0.7936521925846636
3DCube,N16,5,Poisson,GPUExecutor,1511080.0,NeoN,Poisson,0.03277688805357758
3DCube,N32,6,Poisson,OpenFOAM,603014.0,OpenFOAM,Poisson,1.0
3DCube,N32,7,Poisson,SerialExecutor,566234.0,NeoN,Poisson,1.0649554777706742
3DCube,N32,8,Poisson,GPUExecutor,1526870.0,NeoN,Poisson,0.3949347357666337
3DCube,N64,15,Poisson,OpenFOAM,5178840.0,OpenFOAM,Poisson,1.0
3DCube,N64,16,Poisson,SerialExecutor,4359960.0,NeoN,Poisson,1.1878182368645585
3DCube,N64,17,Poisson,GPUExecutor,1854230.0,NeoN,Poisson,2.792986846291992
